,0
39404,2
39417,2
39444,2
39448,2
39517,2
39577,1
39585,2
39646,2
39694,3
39716,2
39749,3
39758,2
39761,2
39764,2
39766,2
39771,2
39813,2
39819,2
39843,2
39865,2
39870,2
39875,2
39876,2
39903,2
39966,2
40052,2
40119,1
40133,2
40165,2
40178,2
40192,2
40221,2
40281,2
40289,2
40307,1
40312,2
40331,2
40361,2
40404,2
40424,2
40487,2
40526,2
40536,2
40569,3
40590,2
40646,2
40661,2
40704,2
40770,2
40810,2
40837,2
40879,2
40888,2
41006,1
41069,2
41078,2
41094,2
41141,2
41170,2
41197,2
41229,2
41283,2
41304,2
41366,2
41377,2
41380,2
41406,2
41445,2
41466,2
41471,1
41479,2
41495,2
41503,2
41506,2
41529,2
41558,2
41616,2
41632,2
41636,2
41659,2
41670,2
41682,2
41696,2
41748,1
41781,2
41795,2
41816,2
41819,2
41861,2
41866,3
41875,2
41884,2
41910,2
41914,2
41945,1
42030,2
42040,2
42063,1
42071,2
42087,2
42131,2
42153,1
42206,2
42227,2
42296,2
42356,2
42367,2
42444,2
42467,2
42483,2
42543,2
42603,2
42611,2
42657,2
42661,2
42663,2
42692,2
42714,1
42719,2
42721,2
42739,2
42740,2
42753,2
42767,2
42788,2
42849,1
42879,2
42918,2
42930,1
42972,2
42988,2
43005,2
43006,2
43028,2
43055,2
43082,3
43142,2
43184,2
43192,3
43249,2
43254,2
43270,2
43278,2
43301,2
43302,2
43347,2
43393,2
43412,2
43415,2
43519,2
43540,2
43551,2
43607,2
43641,2
43682,2
43702,2
43752,3
43808,2
43822,2
43850,2
43871,2
43877,2
43986,2
44040,2
44079,2
44081,2
44114,2
44124,2
44129,2
44161,2
44179,2
44201,2
44248,2
44304,2
44322,2
44357,2
44390,1
44412,2
44433,2
44489,2
44525,2
44548,1
44558,2
44578,2
44628,2
44659,2
44699,3
44700,2
44707,2
44709,2
44756,2
44769,3
44836,3
44905,2
44927,2
44934,2
44985,1
45015,2
45035,1
45039,2
45057,2
45063,2
45067,2
45080,2
45153,2
45213,2
45222,3
45256,2
45257,2
45271,2
45302,2
45364,2
45369,2
45373,2
45377,2
45380,2
45415,2
45435,2
45456,2
45476,2
45679,2
45699,2
45721,2
45777,2
45867,1
45874,2
45978,1
45999,2
46015,2
46020,2
46042,2
46060,2
46071,2
46091,2
46112,2
46131,2
46200,2
46210,2
46247,2
46264,2
46265,2
46305,2
46335,2
46336,2
46344,2
46346,2
46375,2
46397,2
46410,2
46426,2
46428,2
46448,2
46483,2
46490,2
46499,2
46500,2
46522,2
46567,2
46568,2
46574,2
46600,2
46614,2
46632,2
46686,2
46710,2
46806,1
46866,2
46890,2
46903,2
46906,2
46989,2
47010,2
47015,2
47024,2
47030,2
47120,2
47179,1
47320,2
47358,2
47372,2
47395,2
47409,2
47457,3
47493,2
47507,2
47563,1
47571,3
47577,2
47607,2
47611,2
47688,2
47724,2
47731,2
47810,2
47814,1
47832,2
47839,2
47899,2
48068,2
48124,2
48131,2
48137,3
48159,2
48210,2
48412,2
48418,2
48448,2
48507,2
48511,2
48550,1
48562,1
48566,2
48648,2
48656,2
48657,2
48682,2
48710,2
48712,3
48733,2
48734,2
48752,2
48755,2
48801,2
48839,2
48871,2
48872,2
48873,2
48914,2
48955,2
48982,2
49017,2
49046,2
49094,2
49097,2
49104,2
49124,2
49130,2
49131,2
49136,2
49141,2
49150,1
49155,2
49199,2
49283,2
49343,2
49359,2
49408,2
49470,2
49554,2
49695,2
49761,2
49879,2
49889,2
49891,2
49920,2
49943,2
49977,2
50005,1
50033,2
50048,2
50070,2
50086,2
50089,2
50125,2
50128,2
50130,1
50136,2
50185,2
50240,2
50263,2
50275,2
50332,2
50379,2
50424,2
50436,2
50484,2
50534,2
50576,2
50582,2
50603,2
50606,2
50646,2
50667,1
50715,2
50738,2
50743,2
50815,2
50895,2
51002,2
51049,2
51062,2
51080,2
51081,2
51084,2
51094,2
51123,2
51130,2
51132,2
51134,2
51150,2
51160,2
51198,3
51206,3
51222,2
51253,2
51302,2
51312,2
51376,2
51396,2
51406,2
51452,2
51484,2
51487,2
51495,2
51540,2
51542,2
51589,3
51599,2
51618,2
51623,1
51634,2
51656,1
51676,2
51689,2
51693,2
51715,2
51738,2
51746,2
51814,2
51818,2
51829,2
51867,2
51894,2
51900,2
51904,2
51905,2
51909,2
51968,2
51974,2
52039,2
52114,2
52187,2
52275,2
52290,2
52344,2
52358,2
52379,2
52385,2
52394,2
52396,2
52415,2
52435,2
52462,2
52567,2
52594,2
52670,2
52766,2
52788,2
52843,3
52904,3
52980,2
52994,2
52997,2
53002,2
53014,2
53030,2
53054,2
53062,2
53143,2
53201,2
53219,2
53238,2
53240,2
53300,2
53327,2
53361,2
53417,2
53428,2
53485,2
53521,2
53527,2
53531,2
53613,2
53616,1
53631,2
53658,2
53737,2
53738,2
53754,2
53779,2
53785,2
53792,2
53804,2
53837,2
53864,2
53873,2
53951,1
53965,2
53966,2
53978,2
53995,2
54008,1
54022,2
54074,2
54102,2
54116,3
54118,2
54149,3
54235,2
54256,2
54261,2
54267,2
54297,2
54300,1
54305,2
54317,2
54319,2
54377,2
54380,2
54402,2
54457,2
54518,2
54660,2
54669,2
54690,1
54721,2
54738,2
54881,2
54938,2
54957,2
54984,2
54985,2
55011,2
55073,2
55074,2
55080,2
55094,2
55108,2
55134,2
55170,1
55221,2
55223,3
55264,2
55318,2
55319,2
55322,2
55374,2
55406,2
55415,1
55449,2
55450,2
55474,2
55490,2
55528,2
55529,2
55602,2
55609,2
55614,1
55644,2
55680,2
55686,2
55690,2
55726,2
55737,2
55812,2
55825,2
55854,2
55857,2
55884,2
55904,2
55908,2
55927,2
55937,2
55939,2
55985,2
55990,2
56021,2
56028,1
56039,2
56048,2
56060,2
56099,2
56107,2
56122,2
56148,2
56158,2
56183,2
56200,2
56218,2
56219,1
56238,2
56274,2
56283,2
56305,1
56341,2
56366,2
56377,1
56378,2
56384,2
56403,2
56404,2
56417,2
56446,2
56541,2
56573,2
56574,2
56587,2
56603,2
56607,2
56609,2
56621,2
56638,2
56643,2
56677,2
56707,2
56756,2
56766,2
56777,2
56785,2
56802,2
56805,1
56814,2
56815,2
56835,2
56862,2
56863,2
56865,2
56876,2
56889,2
56930,2
56938,2
56944,2
56953,2
56958,2
56959,1
56961,2
56968,2
56994,2
57005,1
57009,2
57041,2
57070,1
57076,1
57098,2
57123,2
57162,2
57170,2
57174,2
57250,2
57255,1
57264,1
57265,2
57295,2
57371,2
57410,2
57434,2
57442,2
57464,2
57472,2
57569,2
57620,2
57639,2
57644,2
57654,2
57672,2
57743,2
57751,2
57763,2
57796,2
57806,2
57810,2
57823,1
57836,2
57862,2
57912,2
57919,2
57960,2
57987,2
58016,2
58076,2
58109,2
58180,2
58203,2
58204,2
58208,2
58212,2
58266,2
58295,2
58328,2
58384,1
58410,2
58433,2
58465,2
58497,2
58525,2
58542,2
58554,2
58589,2
58621,2
58641,2
58655,2
58669,3
58672,2
58686,2
58741,2
58746,2
58761,2
58870,2
58891,2
58900,2
58911,2
59015,1
59042,2
59096,2
59116,2
59131,3
59158,2
59162,2
59194,2
59210,2
59214,3
59240,2
59310,2
59316,2
59320,2
59333,2
59420,2
59430,2
59442,2
59454,2
59541,2
59544,2
59579,2
59602,2
59621,2
59633,2
59689,2
59718,2
59722,2
59774,2
59823,2
59867,2
59882,2
59903,2
59985,2
60000,2
60001,2
60060,2
60063,2
60075,2
60217,2
60229,2
60238,2
60360,2
60373,2
60438,2
60548,2
60609,2
60625,2
60641,2
60667,2
60675,2
60703,2
60729,2
60752,2
60786,3
60797,2
60812,2
60849,2
60863,2
60883,2
60897,2
60920,3
60954,2
60962,2
61002,2
61004,2
61011,2
61013,2
61023,2
61026,2
61049,3
61098,2
61103,2
61114,2
61156,3
61168,1
61188,2
61193,2
61240,2
61254,2
61269,2
61286,1
61287,2
61298,2
61339,2
61341,2
61354,2
61376,2
61418,2
61432,2
61490,3
61506,2
61524,2
61527,2
61578,2
61579,2
61634,2
61640,2
61708,2
61709,2
61742,2
61759,2
61774,2
61780,2
61832,2
61835,1
61848,2
61857,2
61861,2
61876,2
61885,1
61972,3
62003,2
62010,2
62017,2
62022,2
62040,2
62071,2
62081,2
62120,1
62121,2
62134,2
62187,2
62214,2
62219,2
62232,2
62249,2
62252,2
62260,2
62337,1
62378,2
62382,2
62400,2
62419,1
62429,2
62446,2
62448,2
62454,2
62464,2
62500,2
62548,2
62583,2
62610,2
62633,2
62695,2
62700,2
62711,2
62720,2
62724,2
62743,2
62784,2
62831,1
62878,2
62909,2
62961,1
63002,2
63006,2
63012,2
63089,2
63105,2
63116,2
63141,2
63147,3
63179,2
63219,2
63241,2
63252,2
63280,2
63288,2
63348,2
63363,2
63383,2
63387,3
63419,1
63446,2
63456,2
63461,2
63473,2
63486,2
63506,2
63519,2
63528,2
63530,2
63561,2
63637,2
63646,2
63687,2
63742,1
63753,2
63769,2
63771,3
63785,2
63817,1
63840,2
63851,2
63854,2
63919,2
63964,2
63977,2
64041,2
64042,2
64053,2
64095,2
64122,2
64129,2
64130,2
64144,2
64146,2
64184,2
64192,2
64194,2
64209,2
64230,2
64256,2
64285,2
64288,2
64323,2
64351,2
64352,2
64389,2
64403,2
64413,2
64417,2
64564,2
64660,2
64663,2
64666,2
64760,1
64774,2
64788,1
64810,2
64819,2
64841,2
64900,2
65015,2
65018,2
65044,2
65051,1
65055,2
65058,2
65082,2
65092,2
65108,2
65110,2
65150,2
65175,2
65230,2
65277,2
65289,2
65298,3
65325,3
65337,2
65340,2
65358,3
65375,2
65380,2
65384,2
65385,2
65432,1
65455,2
65472,2
65492,2
65493,2
65558,2
65620,2
65636,1
65672,2
65710,2
65776,2
65831,2
65847,2
65865,2
65881,2
65885,2
65907,2
65998,2
66030,1
66058,2
66070,2
66072,2
66076,2
66078,2
66143,2
66149,1
66178,2
66244,2
66254,2
66286,2
66306,2
66371,2
66422,2
66427,2
66475,2
66481,2
66484,2
66487,2
66553,2
66557,2
66599,2
66640,2
66659,2
66724,2
66746,2
66779,2
66818,2
66844,2
66849,2
66861,2
66863,2
66869,2
66880,2
66895,2
66903,2
66907,2
66924,2
67026,1
67031,2
67055,2
67072,2
67105,2
67151,2
67187,2
67220,2
67255,2
67265,2
67288,2
67356,3
67371,2
67394,3
67405,2
67445,2
67466,2
67467,2
67504,2
67507,2
67513,2
67528,2
67553,2
67594,2
67631,2
67641,2
67667,2
67684,2
67698,2
67702,2
67722,2
67723,2
67782,2
67787,2
67790,3
67806,2
67812,1
67830,2
67838,2
67943,2
67986,2
68066,2
68081,2
68086,2
68103,2
68112,2
68115,2
68159,2
68202,2
68236,2
68242,2
68281,2
68317,2
68375,2
68387,2
68415,2
68434,2
68436,2
68468,2
68471,2
68504,2
68507,2
68513,2
68529,2
68534,2
68563,2
68573,2
68580,2
68619,2
68653,2
68658,1
68686,1
68689,2
68699,2
68714,2
68753,1
68771,2
68775,2
68804,2
68832,2
68851,2
68857,2
68862,2
68917,2
68967,2
68977,2
69072,1
69106,2
69142,2
69166,2
69187,2
69197,2
69199,2
69201,2
69248,2
69296,2
69316,2
69321,2
69337,2
69396,2
69398,2
69434,2
69439,2
69453,2
