,0
29503,3
29514,3
29547,3
29577,3
29579,3
29603,3
29627,3
29694,2
29701,3
29709,3
29736,3
29763,3
29784,3
29787,3
29807,3
29815,3
29873,3
29914,3
29962,3
30059,3
30081,3
30099,3
30120,3
30262,3
30293,3
30331,3
30377,1
30379,3
30404,3
30421,3
30450,3
30451,3
30510,3
30511,3
30530,3
30539,2
30569,3
30598,3
30602,3
30618,3
30621,3
30630,3
30656,3
30667,3
30799,1
30833,3
30854,3
30942,3
30961,3
30968,3
30975,3
31053,3
31139,3
31223,3
31356,3
31365,3
31387,3
31445,3
31449,3
31462,3
31528,3
31537,1
31538,3
31548,3
31568,3
31583,3
31629,3
31641,3
31649,3
31731,3
31749,3
31808,3
31905,3
31950,3
31985,3
32082,3
32089,3
32116,3
32160,3
32169,3
32182,3
32189,3
32273,3
32278,1
32318,3
32346,3
32390,3
32392,3
32405,3
32419,3
32426,3
32570,3
32572,3
32599,3
32602,3
32624,3
32630,3
32632,3
32678,3
32689,3
32844,3
32871,3
32879,2
32892,3
32895,3
32945,3
32964,2
32975,3
32992,3
33009,3
33010,3
33064,3
33105,3
33158,3
33195,3
33197,3
33203,3
33219,1
33279,3
33388,3
33409,3
33424,3
33467,3
33519,3
33526,3
33573,3
33603,3
33687,3
33715,3
33765,3
33791,3
33817,3
33822,3
33831,3
33846,2
33893,3
33927,3
33931,3
33939,3
33984,2
34023,3
34024,3
34026,3
34040,3
34059,3
34078,3
34170,3
34181,3
34222,3
34234,3
34286,1
34391,3
34406,3
34420,3
34429,3
34452,3
34550,3
34605,3
34638,3
34914,3
34973,3
35055,3
35123,3
35174,3
35193,3
35198,3
35225,3
35234,3
35286,3
35296,3
35297,3
35317,3
35350,3
35394,1
35434,3
35469,3
35488,3
35494,3
35560,3
35565,3
35597,3
35613,3
35645,3
35703,3
35710,3
35724,1
35749,3
35895,1
35901,3
35961,3
35976,3
36035,3
36047,3
36082,3
36133,3
36142,3
36148,3
36157,3
36162,3
36182,3
36188,3
36196,3
36280,1
36289,3
36321,3
36415,3
36479,3
36492,3
36525,3
36577,3
36695,3
36715,3
36717,3
36742,3
36760,3
36794,3
36870,3
36913,3
36974,3
36985,3
36988,3
36995,3
37087,3
37099,3
37137,3
37159,3
37164,2
37173,3
37229,2
37250,3
37323,3
37337,3
37407,3
37434,3
37486,3
37555,3
37605,3
37639,3
37668,3
37749,3
37766,3
37778,3
37849,3
37896,3
37937,3
38012,3
38033,3
38036,3
38067,3
38102,3
38108,3
