,0
40052,3
40119,1
40133,3
40165,3
40178,3
40192,1
40221,3
40281,3
40289,3
40307,3
40312,3
40331,2
40361,3
40404,3
40424,3
40487,1
40526,3
40536,3
40569,3
40590,3
40646,3
40661,3
40704,3
40770,3
40810,3
40837,3
40879,3
40888,3
41006,1
41069,2
41078,3
41094,3
41141,3
41170,3
41197,3
41229,3
41283,3
41304,3
41366,3
41377,3
41380,3
41406,2
41445,3
41466,3
41471,1
41479,3
41495,3
41503,3
41506,3
41529,3
41558,3
41616,3
41632,3
41636,3
41659,3
41670,2
41682,3
41696,1
41748,1
41781,3
41795,2
41816,3
41819,3
41861,3
41866,1
41875,2
41884,3
41910,3
41914,3
41945,1
42030,3
42040,3
42063,3
42071,3
42087,3
42131,3
42153,1
42206,3
42227,3
42296,3
42356,3
42367,3
42444,3
42467,3
42483,3
42543,1
42603,3
42611,3
42657,3
42661,1
42663,3
42692,3
42714,3
42719,3
42721,3
42739,1
42740,2
42753,3
42767,3
42788,3
42849,2
42879,3
42918,3
42930,3
42972,3
42988,1
43005,3
43006,3
43028,3
43055,3
43082,3
43142,3
43184,3
43192,1
43249,3
43254,3
43270,3
43278,3
43301,3
43302,3
43347,3
43393,3
43412,3
43415,3
43519,3
43540,3
43551,3
43607,3
43641,3
43682,3
43702,3
43752,3
43808,3
43822,3
43850,3
43871,3
43877,3
43986,3
44040,3
44079,3
44081,3
44114,1
44124,3
44129,3
44161,3
44179,3
44201,1
44248,3
44304,3
44322,3
44357,3
44390,1
44412,1
44433,3
44489,3
44525,3
44548,3
44558,3
44578,3
44628,3
44659,3
44699,3
44700,3
44707,3
44709,3
44756,2
44769,1
44836,3
44905,3
44927,3
44934,3
44985,1
45015,3
45035,3
45039,2
45057,3
45063,3
45067,3
45080,3
45153,3
45213,1
45222,3
45256,3
45257,3
45271,3
45302,3
45364,3
45369,3
45373,3
45377,3
45380,3
45415,3
45435,3
45456,3
45476,3
45679,3
45699,3
45721,3
45777,3
45867,2
45874,3
45978,1
45999,3
46015,3
46020,3
46042,3
46060,3
46071,3
46091,3
46112,3
46131,3
46200,3
46210,3
46247,3
46264,3
46265,1
46305,3
46335,3
46336,3
46344,3
46346,3
46375,3
46397,3
46410,3
46426,3
46428,3
46448,3
46483,3
46490,3
46499,3
46500,3
46522,3
46567,3
46568,3
46574,3
46600,3
46614,3
46632,3
46686,3
46710,3
46806,2
46866,3
46890,3
46903,3
46906,3
46989,3
47010,3
47015,3
47024,3
47030,3
47120,3
47179,3
47320,1
47358,3
47372,3
47395,3
47409,3
47457,3
47493,3
47507,3
47563,1
47571,3
47577,3
47607,3
47611,3
47688,3
47724,1
47731,3
47810,3
47814,2
47832,3
47839,3
47899,1
48068,1
48124,3
48131,3
48137,3
48159,3
48210,3
48412,3
48418,3
48448,3
48507,3
48511,3
48550,1
48562,2
48566,3
48648,3
48656,1
48657,3
48682,3
48710,3
48712,3
48733,3
48734,3
48752,3
48755,1
48801,3
48839,3
48871,3
48872,1
48873,3
48914,3
48955,3
48982,3
49017,3
49046,3
49094,3
49097,3
49104,3
49124,3
49130,3
49131,3
49136,3
49141,3
49150,3
49155,3
49199,3
49283,1
49343,3
49359,3
49408,1
49470,3
49554,3
49695,3
49761,3
49879,3
49889,3
49891,3
49920,3
49943,3
49977,3
50005,1
50033,3
50048,3
50070,3
50086,3
50089,1
50125,2
50128,3
50130,1
50136,3
50185,3
50240,3
50263,3
50275,1
50332,3
50379,3
50424,3
50436,3
50484,3
50534,3
50576,3
50582,3
50603,3
50606,3
50646,1
50667,3
50715,3
50738,3
50743,3
50815,3
50895,3
51002,1
51049,3
51062,3
51080,2
51081,3
51084,3
51094,3
51123,3
51130,3
51132,3
51134,3
51150,3
51160,3
51198,3
51206,3
51222,3
51253,3
51302,3
51312,1
51376,3
51396,3
51406,3
51452,3
51484,3
51487,1
51495,3
51540,3
51542,3
51589,1
51599,3
51618,3
51623,3
51634,1
51656,1
51676,1
51689,3
51693,3
51715,3
51738,3
51746,3
51814,3
51818,3
51829,3
51867,3
51894,3
51900,3
51904,3
51905,3
51909,3
51968,3
51974,1
52039,3
52114,1
52187,3
52275,3
52290,3
52344,3
52358,3
52379,3
52385,3
52394,3
52396,1
52415,3
52435,3
52462,3
52567,1
52594,3
52670,3
52766,3
52788,3
52843,3
52904,1
52980,3
52994,3
52997,3
53002,3
53014,3
53030,3
53054,3
53062,3
53143,3
53201,3
53219,3
53238,3
53240,3
53300,1
53327,3
53361,3
53417,3
53428,3
53485,3
53521,3
53527,3
53531,3
53613,3
53616,2
53631,3
53658,3
53737,1
53738,3
53754,3
53779,3
53785,3
53792,3
53804,3
53837,3
53864,3
53873,3
53951,1
53965,3
53966,3
53978,3
53995,1
54008,1
54022,3
54074,3
54102,3
54116,3
54118,2
54149,3
54235,3
54256,3
54261,2
54267,3
54297,3
54300,1
54305,1
54317,3
54319,3
54377,3
54380,2
54402,3
54457,3
54518,3
54660,3
54669,3
54690,1
54721,3
54738,3
54881,3
54938,3
54957,2
54984,3
54985,3
55011,1
55073,3
55074,3
55080,3
55094,3
55108,3
55134,3
55170,1
55221,3
55223,3
55264,3
55318,3
55319,3
55322,3
55374,3
55406,3
55415,2
55449,2
55450,3
55474,3
55490,1
55528,3
55529,3
55602,3
55609,3
55614,3
55644,3
55680,3
55686,3
55690,3
55726,3
55737,3
55812,1
55825,3
55854,3
55857,1
55884,2
55904,3
55908,3
55927,3
55937,3
55939,3
55985,3
55990,3
56021,3
56028,1
56039,3
56048,3
56060,3
56099,2
56107,3
56122,3
56148,1
56158,3
56183,3
56200,3
56218,3
56219,1
56238,3
56274,3
56283,3
56305,3
56341,3
56366,3
56377,1
56378,3
56384,3
56403,3
56404,3
56417,3
56446,3
56541,3
56573,3
56574,3
56587,3
56603,3
56607,3
56609,3
56621,3
56638,3
56643,3
56677,3
56707,3
56756,3
56766,3
56777,3
56785,3
56802,3
56805,2
56814,3
56815,3
56835,3
56862,3
56863,3
56865,3
56876,3
56889,3
56930,3
56938,3
56944,3
56953,3
56958,3
56959,1
56961,3
56968,3
56994,3
57005,1
57009,3
57041,3
57070,1
57076,3
57098,3
57123,3
57162,3
57170,3
57174,3
57250,3
57255,3
57264,1
57265,3
57295,3
57371,3
57410,3
57434,3
57442,1
57464,3
57472,1
57569,3
57620,3
57639,3
57644,3
57654,3
57672,3
57743,3
57751,3
57763,3
57796,3
57806,3
57810,2
57823,3
57836,3
57862,3
57912,3
57919,3
57960,3
57987,3
58016,3
58076,3
58109,3
58180,3
58203,3
58204,3
58208,3
58212,3
58266,3
58295,3
58328,3
58384,1
58410,3
58433,3
58465,3
58497,3
58525,3
58542,1
58554,1
58589,3
58621,3
58641,3
58655,3
58669,3
58672,3
58686,2
58741,3
58746,3
58761,3
58870,3
58891,3
58900,3
58911,3
59015,1
59042,3
59096,3
59116,3
59131,3
59158,1
59162,3
59194,3
59210,3
59214,3
59240,3
59310,3
59316,2
59320,3
59333,3
59420,3
59430,3
59442,3
59454,3
59541,3
59544,3
59579,3
59602,1
59621,3
59633,3
59689,3
59718,3
59722,3
59774,3
59823,3
59867,3
59882,3
59903,3
59985,3
60000,3
60001,3
60060,3
60063,3
60075,3
60217,3
60229,3
60238,3
60360,2
60373,3
60438,3
60548,3
60609,3
60625,3
60641,3
60667,3
60675,3
60703,3
60729,3
60752,3
60786,3
60797,3
60812,3
60849,3
60863,3
60883,3
60897,3
60920,3
60954,3
60962,3
61002,3
61004,3
61011,3
61013,3
61023,3
61026,3
61049,3
61098,3
61103,3
61114,1
61156,3
61168,2
61188,1
61193,3
61240,3
61254,3
61269,3
61286,1
61287,3
61298,3
61339,3
61341,3
61354,3
61376,3
61418,3
61432,3
61490,3
61506,3
61524,3
61527,3
61578,3
61579,3
61634,3
61640,3
61708,3
61709,1
61742,3
61759,3
61774,3
61780,3
61832,1
61835,2
61848,3
61857,3
61861,3
61876,3
61885,1
61972,3
62003,3
62010,3
62017,3
62022,3
62040,3
62071,3
62081,3
62120,1
62121,3
62134,3
62187,3
62214,3
62219,3
62232,3
62249,3
62252,3
62260,3
62337,1
62378,3
62382,2
62400,3
62419,2
62429,3
62446,3
62448,3
62454,3
62464,3
62500,3
62548,3
62583,3
62610,3
62633,1
62695,3
62700,3
62711,3
62720,3
62724,3
62743,3
62784,1
62831,1
62878,3
62909,3
62961,1
63002,3
63006,3
63012,3
63089,3
63105,1
63116,3
63141,3
63147,3
63179,3
63219,1
63241,3
63252,3
63280,3
63288,3
63348,3
63363,3
63383,3
63387,3
63419,1
63446,3
63456,3
63461,3
63473,3
63486,3
63506,3
63519,3
63528,1
63530,3
63561,3
63637,3
63646,3
63687,3
63742,1
63753,3
63769,3
63771,3
63785,3
63817,2
63840,3
63851,3
63854,2
63919,3
63964,3
63977,3
64041,3
64042,3
64053,3
64095,3
64122,3
64129,3
64130,3
64144,3
64146,3
64184,3
64192,3
64194,3
64209,3
64230,3
64256,3
64285,3
64288,3
64323,3
64351,3
64352,3
64389,3
64403,3
64413,1
64417,3
64564,3
64660,3
64663,3
64666,3
64760,1
64774,3
64788,1
64810,3
64819,3
64841,3
64900,3
65015,3
65018,3
65044,3
65051,2
65055,3
65058,2
65082,3
65092,3
65108,3
65110,3
65150,3
65175,3
65230,1
65277,3
65289,3
65298,3
65325,3
65337,1
65340,3
65358,3
65375,3
65380,3
65384,3
65385,3
65432,1
65455,3
65472,3
65492,1
65493,3
65558,1
65620,3
65636,1
65672,3
65710,3
65776,3
65831,3
65847,3
65865,1
65881,3
65885,3
65907,3
65998,3
66030,1
66058,3
66070,3
66072,3
66076,3
66078,3
66143,3
66149,1
66178,3
66244,1
66254,3
66286,3
66306,3
66371,3
66422,3
66427,3
66475,3
66481,3
66484,3
66487,3
66553,3
66557,3
66599,3
66640,3
66659,3
66724,3
66746,3
66779,3
66818,3
66844,3
66849,3
66861,3
66863,3
66869,3
66880,3
66895,3
66903,3
66907,1
66924,3
67026,2
67031,3
67055,3
67072,3
67105,1
67151,3
67187,3
67220,3
67255,3
67265,3
67288,3
67356,3
67371,3
67394,3
67405,3
67445,3
67466,3
67467,3
67504,3
67507,3
67513,3
67528,1
67553,3
67594,3
67631,3
67641,3
67667,3
67684,3
67698,2
67702,3
67722,2
67723,3
67782,3
67787,3
67790,3
67806,3
67812,1
67830,3
67838,3
67943,3
67986,3
68066,3
68081,3
68086,3
68103,3
68112,3
68115,3
68159,3
68202,3
68236,3
68242,3
68281,3
68317,3
68375,3
68387,3
68415,2
68434,3
68436,3
68468,3
68471,2
68504,3
68507,3
68513,3
68529,3
68534,3
68563,3
68573,1
68580,3
68619,3
68653,3
68658,2
68686,2
68689,3
68699,1
68714,3
68753,1
68771,3
68775,3
68804,3
68832,3
68851,3
68857,3
68862,1
68917,1
68967,3
68977,3
69072,1
69106,3
69142,1
69166,3
69187,1
69197,3
69199,3
69201,3
69248,3
69296,3
69316,3
69321,3
69337,3
69396,3
69398,3
69434,3
69439,3
69453,3
69461,3
69470,3
69514,3
69516,3
69523,1
69544,3
69551,3
69566,3
69575,3
69581,3
69623,1
69626,3
69654,1
69734,1
69780,3
69800,3
69803,3
69804,3
69826,3
69842,3
69854,3
69859,1
69865,3
69871,1
69895,3
69960,3
69992,1
70004,3
70011,3
70021,3
