,0
48049,1
48139,1
48148,1
48215,1
48216,1
48217,1
48244,1
48249,1
48273,1
48293,3
48302,3
48327,1
48367,1
48399,1
48404,1
48428,2
48455,1
48459,1
48478,1
48494,3
48520,1
48538,1
48583,1
48657,1
48666,1
48694,1
48711,1
48737,1
48769,1
48777,1
48784,1
48786,1
48800,1
48840,1
48924,1
48925,1
48929,1
48953,1
48992,1
49054,1
49163,1
49176,1
49217,1
49223,1
49229,3
49235,1
49267,1
49286,1
49315,1
49352,1
49359,1
49446,1
49545,1
49567,1
49581,1
49604,1
49640,1
49706,1
49745,1
49772,1
49799,1
49836,3
49858,1
49866,1
49907,1
49957,1
49972,1
49974,1
49979,1
50028,1
50081,3
50102,1
50113,1
50129,1
50132,1
50133,1
50179,1
50220,1
50247,1
50260,1
50283,1
50390,1
50425,1
50474,1
50502,1
50508,3
50520,1
50528,1
50534,1
50536,1
50560,1
50597,1
50617,1
50627,1
50656,1
50663,1
50723,3
50724,1
50748,1
50749,1
50759,1
50831,1
50876,1
50892,1
50942,1
50971,1
50997,1
51017,1
51020,1
51038,1
51066,1
51105,1
51137,1
51156,1
51165,3
51197,1
51204,1
51217,1
51224,1
51253,3
51292,1
51344,1
51347,1
51359,1
51362,1
51380,1
51408,3
51431,1
51448,1
51452,1
51474,3
51479,1
51532,1
51563,1
51595,1
51616,1
51686,1
51701,1
51727,1
51858,1
51861,1
51904,1
51930,1
51969,1
51989,1
52003,1
52010,1
52012,3
52015,1
52100,1
52120,1
52149,1
52153,1
52213,1
52226,1
52239,1
52330,1
52359,1
52369,1
52402,1
52403,1
52425,1
52432,1
52435,1
52513,1
52540,1
52580,1
52587,1
52715,1
52737,1
52777,1
52792,1
52808,1
52810,1
52831,1
52840,1
52868,1
52922,1
52959,1
52972,1
52990,1
53033,1
53039,1
53136,1
53204,1
53230,3
53243,1
53320,1
53394,1
53495,1
53506,1
53525,1
53568,3
53595,1
53625,1
53676,1
53738,1
53831,1
53845,1
53875,1
53922,1
53935,1
53946,1
54020,1
54022,1
54114,1
54175,1
54185,1
54322,1
54356,1
54372,1
54402,1
54406,1
54474,1
54490,1
54516,1
54526,1
54604,1
54608,1
54624,1
54629,3
54709,3
54722,1
54837,1
54857,1
54859,1
54862,1
54883,1
54959,1
54966,1
54984,1
55055,1
55066,1
55084,1
55170,1
55184,1
55209,1
55256,1
55264,1
55265,1
55266,1
55271,1
55292,1
55314,1
55342,1
55446,1
55478,1
55571,1
55661,1
55717,1
55733,1
55742,1
55873,1
55892,1
55942,1
55947,1
55981,1
56056,1
56090,3
56098,1
56102,1
56125,1
56132,1
56276,1
56304,1
56387,1
56409,1
56410,1
56424,1
56458,1
56498,1
56509,1
56513,1
56527,1
56529,1
56539,1
56545,1
56560,1
56579,1
56591,1
56601,1
56614,3
56668,1
56701,1
56729,1
56755,1
56765,1
56798,1
56801,1
56844,1
56847,1
56854,1
56905,1
56919,1
56949,1
56951,1
56970,1
57003,3
57042,1
57089,1
57092,1
57123,1
57126,1
57130,1
57157,1
57171,1
57177,1
57191,1
57225,2
57252,1
57254,3
57263,1
57330,1
57360,3
57454,1
57541,1
57563,1
57574,1
57612,1
57625,1
57646,1
57673,3
57678,1
57713,1
57723,1
57724,1
57733,1
57749,1
57753,1
57755,1
57810,1
57819,1
57846,1
57876,1
57985,1
57998,1
58040,1
58050,1
58058,1
58059,1
58090,1
58129,1
58131,1
58142,1
58289,1
58290,1
58365,1
58389,1
58440,1
58460,1
58476,1
58488,1
58536,1
58566,1
58615,1
58643,1
58661,1
58685,1
58689,1
58694,1
58709,1
58741,1
58750,1
58766,1
58847,1
58867,1
58875,3
58901,1
58920,1
58930,1
58940,1
59083,1
59095,3
59111,1
59115,1
59180,1
59260,1
59284,3
59322,1
59421,1
59470,1
59481,1
59490,1
59566,1
59603,1
59604,1
59613,1
59614,1
59620,1
59731,1
59733,1
59809,1
59818,1
59875,3
59939,1
59987,1
60015,1
60042,2
60045,1
60053,1
60116,1
60120,1
60157,1
60183,1
60194,1
60195,1
60297,1
60302,2
60378,1
60403,1
60507,1
60571,1
60582,1
60647,1
60662,1
60672,1
60695,1
60716,1
60729,1
60752,1
60754,1
60809,1
60815,1
60870,3
60875,1
60910,1
60933,1
60995,3
61034,1
61073,1
61079,1
61122,3
61131,1
61166,1
61196,1
61222,1
61227,1
61270,1
61313,1
61333,1
61389,3
61457,1
61489,1
61587,1
61602,1
61666,1
61707,1
61715,1
61735,1
61807,1
61860,1
61905,1
61911,1
61932,1
61960,1
62001,1
62052,1
62086,1
62111,1
62129,1
62199,1
62246,1
62339,1
62395,1
62415,1
62425,1
62511,1
62519,1
62529,1
62534,1
62549,1
62668,1
62709,1
62710,1
62723,1
62727,1
62744,3
62775,1
62789,1
62794,1
62834,1
62848,1
62871,1
62873,1
62892,1
62926,1
62950,1
62970,1
62984,1
62987,1
63030,1
63079,1
63100,1
63164,1
63179,1
63293,1
63385,3
63395,1
63475,1
63541,1
63544,1
63563,1
63608,1
63632,1
63635,1
63685,1
63694,1
63767,1
63830,3
63843,1
63886,1
63888,1
63910,1
63918,1
63987,1
64017,1
64026,1
64122,1
64163,1
64198,3
64256,1
64332,1
64364,1
64369,1
64441,1
64482,3
64524,1
64532,1
64546,1
64578,1
64594,1
64609,1
64612,1
64617,1
64629,1
64670,1
64711,1
64722,1
64752,1
64765,1
64778,1
64849,1
64858,1
64968,1
64992,1
65019,1
65054,1
65083,1
