,110-CD3,115-CD45,139-CD45RA,142-CD19,144-CD11b,145-CD4,146-CD8,147-CD20,148-CD34,158-CD33,160-CD123,167-CD38,170-CD90
555,0.9978275299072266,298.77532958984375,29.55392837524414,28.648250579833984,-0.6255461573600769,-0.31881219148635864,1.3143987655639648,25.77786636352539,1.1036628484725952,2.5151474475860596,-0.7557236552238464,51.761470794677734,6.887265682220459
583,1.0661519765853882,336.8251037597656,100.00341033935547,20.928834915161133,-0.6144500374794006,-0.7287237048149109,-0.8524365425109863,94.01797485351562,8.14484977722168,12.053549766540527,9.199188232421875,815.86962890625,-0.34417715668678284
596,12.584803581237793,186.49990844726562,25.514209747314453,42.20021438598633,2.3037397861480713,-0.6810644865036011,-0.20235589146614075,96.47315979003906,1.436598300933838,4.119997024536133,-0.18631882965564728,54.838314056396484,1.1307381391525269
655,-1.7381865978240967,405.3985595703125,134.35174560546875,92.21916961669922,1.1117271184921265,-0.6580083966255188,8.815519332885742,43.2760009765625,-0.24517546594142914,16.371248245239258,-1.372169017791748,296.02203369140625,-0.5089502930641174
670,-0.5510244965553284,345.8128967285156,22.034168243408203,47.833274841308594,-0.9139368534088135,3.917482614517212,-0.382955938577652,28.65445899963379,3.897346019744873,1.3117173910140991,5.8596014976501465,74.69186401367188,3.2627501487731934
683,-0.4105706810951233,280.9004821777344,53.9911003112793,34.065521240234375,-0.9947160482406616,0.0042919134721159935,-0.9549440741539001,24.21735954284668,5.4635443687438965,10.35602855682373,17.895849227905273,15.17401123046875,-0.47228896617889404
765,-0.6334067583084106,154.10348510742188,17.019657135009766,31.230810165405273,7.6650614738464355,-0.38983339071273804,-1.8640658855438232,14.665435791015625,-0.7405467629432678,-2.4981188774108887,6.3846025466918945,34.94636917114258,-0.9639938473701477
770,-0.5685124397277832,183.47317504882812,14.096921920776367,15.694668769836426,3.126106023788452,-0.7596091032028198,-0.8418481349945068,54.11928939819336,-0.13404765725135803,-0.044863004237413406,60.76573944091797,17.072406768798828,3.0253384113311768
803,3.4679501056671143,207.07765197753906,8.952704429626465,37.462921142578125,0.3141539990901947,-0.44621217250823975,-0.9495311975479126,43.180179595947266,0.44230416417121887,3.43890118598938,38.87138366699219,59.54602813720703,2.457211494445801
837,-0.3449620306491852,196.52609252929688,90.26025390625,59.59435272216797,2.986194372177124,9.724491119384766,-1.1795496940612793,19.4314022064209,3.7962710857391357,4.422113418579102,35.55175018310547,34.280025482177734,9.10314655303955
894,4.9474639892578125,236.28538513183594,120.71823120117188,20.0233154296875,0.7242445945739746,-0.01296250894665718,0.09952716529369354,44.34321594238281,2.0592591762542725,2.2370502948760986,-0.550942599773407,27.583637237548828,-2.0088131427764893
923,-0.8323935270309448,356.2848815917969,122.28742980957031,34.21828079223633,-0.5886712074279785,3.3386070728302,-0.6186429262161255,22.474123001098633,4.575362205505371,2.62528395652771,1.3461105823516846,16.918746948242188,9.647024154663086
1002,-1.86716628074646,337.036865234375,72.25238037109375,11.377533912658691,-0.8688326478004456,-0.26318925619125366,-1.3566734790802002,63.48332214355469,1.1947946548461914,-2.678882598876953,18.013715744018555,121.8477783203125,1.1624406576156616
1016,-2.729995012283325,342.5831604003906,159.4162139892578,38.77619171142578,2.0144824981689453,-0.9013962745666504,-5.215460300445557,21.173471450805664,-0.6447562575340271,8.317083358764648,-0.6336023211479187,38.142295837402344,5.030883312225342
1155,-0.11057989299297333,163.22422790527344,2.5757648944854736,15.572501182556152,2.0446949005126953,-0.7159403562545776,0.5045872330665588,25.589412689208984,10.496855735778809,5.907132625579834,5.189184665679932,44.20191955566406,3.9912495613098145
1187,4.1020426750183105,474.62945556640625,46.01533126831055,31.78329849243164,12.283625602722168,-0.5838731527328491,2.4287006855010986,47.64373016357422,9.110286712646484,1.3365434408187866,31.59839630126953,35.80059814453125,24.345022201538086
1362,-0.9255878329277039,321.87286376953125,21.64934539794922,29.738990783691406,5.539135456085205,-0.9671403169631958,-2.5818827152252197,99.0721664428711,3.7736847400665283,2.946812629699707,16.916004180908203,108.14608001708984,4.032963275909424
1374,-0.0034923700150102377,181.6014862060547,52.44939422607422,46.15359115600586,17.081729888916016,-1.9345495700836182,-10.14897346496582,21.663204193115234,-0.07473843544721603,9.53076457977295,0.7292288541793823,25.39574432373047,3.0117027759552
1379,3.5288712978363037,513.0087280273438,172.91189575195312,72.9385757446289,-0.6626920104026794,-0.19140268862247467,-3.9673144817352295,40.92325973510742,5.794540882110596,-1.8616466522216797,1.4119906425476074,57.510868072509766,3.0400655269622803
1410,-0.5264186263084412,326.91094970703125,89.76327514648438,59.988914489746094,2.948014259338379,-0.039723366498947144,-1.218385100364685,27.529579162597656,0.20128826797008514,12.397890090942383,-0.758169949054718,21.631433486938477,7.8234148025512695
1467,-0.33497750759124756,503.9958801269531,98.19221496582031,21.403310775756836,11.361473083496094,-0.3191975951194763,-0.2706141769886017,54.240360260009766,-0.1257588267326355,16.001371383666992,-0.26175856590270996,36.59859848022461,3.6127257347106934
1513,-0.3260069191455841,304.51849365234375,22.48396873474121,25.114526748657227,-0.5423122644424438,-0.2455081194639206,-0.04530205577611923,17.99813461303711,6.00341272354126,-1.367321252822876,2.921886444091797,34.184444427490234,0.4909471571445465
1547,-0.2974928021430969,161.30642700195312,62.71181869506836,29.45094871520996,1.6013619899749756,-0.3284052908420563,2.9413938522338867,23.842609405517578,-0.3143201768398285,-0.9906736016273499,4.68700647354126,27.7489013671875,0.8602919578552246
1555,3.1895503997802734,278.6754455566406,96.48445892333984,25.51116371154785,1.095621943473816,-0.5043740272521973,37.63847351074219,10.616684913635254,0.20876604318618774,6.779911041259766,-1.420381784439087,2874.534423828125,0.2598748505115509
1630,-0.7809851765632629,210.9292755126953,54.52138900756836,44.59537887573242,-0.25959712266921997,-0.9205862879753113,-0.7495083808898926,22.867258071899414,-0.9170801639556885,5.284036636352539,5.5152153968811035,48.02394485473633,-0.3899014890193939
1646,-1.211160659790039,210.45631408691406,104.47730255126953,60.197410583496094,-0.8152471780776978,-0.567238450050354,-1.1437958478927612,28.500232696533203,-0.5454797744750977,-0.5042355060577393,34.934486389160156,17.20001983642578,-0.7504070997238159
1769,-0.7659175395965576,232.38157653808594,24.18710708618164,52.0603141784668,-1.0275095701217651,-0.3159736692905426,1.2621713876724243,14.113672256469727,-0.8474014401435852,10.791001319885254,1.7350761890411377,14.181071281433105,12.043340682983398
1773,-0.16624197363853455,298.9804992675781,19.6300106048584,23.809717178344727,-0.1367805004119873,-0.9866924285888672,-1.582796335220337,40.03453826904297,-0.16324582695960999,2.754213809967041,1.9836302995681763,28.912023544311523,4.530437469482422
1779,-0.19893543422222137,303.4824523925781,71.96556854248047,29.854888916015625,10.010149002075195,7.435359477996826,-1.6667578220367432,33.18181610107422,17.886539459228516,20.169418334960938,81.79925537109375,215.56976318359375,1.3322004079818726
1845,-0.9530786871910095,103.77530670166016,35.57154846191406,49.679866790771484,-0.6149727702140808,-0.9005061388015747,-2.7466089725494385,19.74604606628418,4.035919189453125,2.0378079414367676,16.546184539794922,450.3072204589844,0.40831515192985535
1852,-0.3248855173587799,298.4532470703125,68.65186309814453,55.40533447265625,-1.7832387685775757,-0.8279568552970886,-1.9097506999969482,52.02256774902344,1.5290939807891846,8.676106452941895,0.7783721089363098,14.207130432128906,-0.14047862589359283
1886,-0.46212509274482727,52.58690643310547,13.48873233795166,15.3137788772583,-0.49675410985946655,-0.9802245497703552,-0.11656934767961502,11.988362312316895,-0.2684059143066406,7.486725807189941,3.730496406555176,1474.1756591796875,1.4293855428695679
1898,-0.899898111820221,249.87330627441406,53.813106536865234,45.12074279785156,-0.22414930164813995,-0.5672301650047302,-0.8286569714546204,31.235301971435547,-0.3480629622936249,13.73300838470459,24.876964569091797,187.06344604492188,3.3857369422912598
1905,-0.7944621443748474,334.1070251464844,168.3608856201172,28.784500122070312,4.417861461639404,-1.0153820514678955,-2.0700490474700928,21.348642349243164,4.763340473175049,3.8465046882629395,-1.5005464553833008,32.83865737915039,1.8295177221298218
1945,2.701404094696045,81.29369354248047,28.28998565673828,24.47281837463379,-0.15049271285533905,0.17429471015930176,-1.443567156791687,59.241939544677734,4.319887638092041,1.2380163669586182,11.843734741210938,567.3253784179688,5.204367160797119
2002,-0.7189717888832092,221.4298095703125,84.60621643066406,70.67086791992188,4.739964485168457,-0.3492598831653595,1.2232155799865723,10.054680824279785,3.067857027053833,3.0788588523864746,1.2665151357650757,14.7755126953125,-0.23045746982097626
2039,-0.771920382976532,216.41815185546875,33.95362091064453,21.038406372070312,-0.5297681093215942,0.46280351281166077,-0.8322139382362366,62.93575668334961,6.884110450744629,-3.8194594383239746,55.530067443847656,86.90156555175781,-0.8093284368515015
2040,-0.6605389714241028,327.7422790527344,53.70070266723633,38.344207763671875,-0.18429651856422424,0.7991166114807129,1.4984550476074219,112.538330078125,5.576761722564697,-2.656559705734253,49.625526428222656,161.08352661132812,14.704140663146973
2048,-0.15609808266162872,281.3897399902344,78.28491973876953,55.662811279296875,4.579827785491943,-0.3406369090080261,-0.9191016554832458,24.458297729492188,0.5563445687294006,3.6196365356445312,2.4943227767944336,28.692367553710938,8.54770565032959
2051,1.08331298828125,306.033203125,18.067825317382812,27.504112243652344,-0.6355886459350586,-0.20870432257652283,-1.1061397790908813,16.847976684570312,-0.14083132147789001,10.769185066223145,12.158674240112305,17.344940185546875,1.4148112535476685
2067,-1.4177662134170532,80.48228454589844,20.907211303710938,18.828344345092773,0.46379491686820984,-0.9651126265525818,-0.3312775492668152,80.94090270996094,9.166357040405273,1.464531421661377,-0.9517338871955872,54.435672760009766,0.9490983486175537
2076,4.075577259063721,337.7191467285156,87.94403839111328,47.290870666503906,-2.6030259132385254,-0.1479991227388382,-0.5732713937759399,30.223182678222656,0.7063831090927124,5.97126579284668,4.0922465324401855,11.685466766357422,2.68308162689209
2117,9.820450782775879,422.6402282714844,150.71365356445312,143.00938415527344,6.124682903289795,7.308456897735596,1.2707312107086182,27.46112823486328,2.8436388969421387,4.4019951820373535,9.684333801269531,28.989093780517578,4.390371799468994
2169,0.031669195741415024,215.5070343017578,54.12327194213867,47.195068359375,4.0366692543029785,1.868049144744873,-1.7213596105575562,62.05331802368164,3.9823193550109863,22.24036407470703,1.8257349729537964,33.92254638671875,7.753813743591309
2189,-0.9537665247917175,160.8771514892578,42.21284866333008,62.97489929199219,-0.17057083547115326,1.9701122045516968,-1.6564205884933472,19.77075958251953,1.6568082571029663,-0.5268344283103943,-0.8856220841407776,12.54816722869873,2.386870861053467
2254,4.0492844581604,225.09617614746094,30.341693878173828,32.7514533996582,0.5607671141624451,-0.4329046308994293,1.488843560218811,10.488410949707031,2.928379774093628,6.477756977081299,64.07157135009766,64.78799438476562,4.797874927520752
2264,-0.5506148338317871,233.94418334960938,90.1817398071289,59.75987243652344,-0.336221843957901,-0.7744828462600708,-0.27264392375946045,45.5167121887207,11.352727890014648,1.7380865812301636,46.084266662597656,63.39621353149414,13.617633819580078
2319,11.148167610168457,312.40191650390625,59.06257247924805,50.67659378051758,-0.836448073387146,-0.8213457465171814,-2.3916757106781006,16.75800323486328,0.690766453742981,-0.7658153772354126,7.71258020401001,11.91933822631836,2.7260658740997314
2372,2.4452641010284424,284.3443603515625,29.035593032836914,60.31711196899414,10.542046546936035,-0.3833608627319336,-4.154979228973389,27.881546020507812,5.970160961151123,9.109051704406738,6.502045154571533,76.95623016357422,21.64956283569336
2411,-1.0737946033477783,177.96348571777344,62.157108306884766,33.7884635925293,12.505168914794922,-0.549028754234314,1.969556212425232,304.5362243652344,7.927281856536865,12.584437370300293,3.6657910346984863,22.846826553344727,11.03652286529541
2434,3.2630856037139893,98.30748748779297,3.1121649742126465,15.691161155700684,-1.032164216041565,-0.08421585708856583,-1.6005321741104126,35.66404342651367,-0.5844207406044006,8.786422729492188,15.975573539733887,42.01336669921875,-0.6525629162788391
2448,-0.9191222786903381,126.32508087158203,12.926525115966797,16.902406692504883,-1.6243705749511719,-0.5789972543716431,-1.496434211730957,16.88793182373047,2.400657892227173,9.160608291625977,27.875490188598633,27.287555694580078,-1.9905645847320557
2529,-1.0806999206542969,201.20297241210938,27.231325149536133,14.15816593170166,-0.7737067341804504,-0.059171129018068314,-0.828754723072052,12.465195655822754,4.085262298583984,3.4232468605041504,1.9076212644577026,114.42713165283203,2.2354516983032227
2547,3.6108038425445557,239.95262145996094,113.4618911743164,76.21183776855469,1.3821152448654175,-0.03124345652759075,-0.12801292538642883,15.045846939086914,-0.512404203414917,1.9240590333938599,1.5954698324203491,12.149086952209473,0.12967361509799957
2592,4.152883052825928,177.3345489501953,43.983943939208984,23.810022354125977,-1.3176182508468628,-0.3133803904056549,-2.906407117843628,39.435386657714844,3.889504909515381,1.5711374282836914,11.587385177612305,995.1513061523438,-0.5081734657287598
2639,-1.740864634513855,202.75564575195312,9.093544960021973,25.326906204223633,0.9708919525146484,1.9226514101028442,-1.8370860815048218,18.69233512878418,-0.6691784858703613,14.905226707458496,73.8844223022461,28.03635025024414,-0.9479124546051025
2647,-0.8793495297431946,123.4925765991211,10.491833686828613,46.52047348022461,1.8608652353286743,-0.5729781985282898,-0.4298102557659149,19.634103775024414,-0.716779887676239,0.30759671330451965,66.31331634521484,35.07564163208008,9.244029998779297
2681,1.6840485334396362,235.76129150390625,60.96885681152344,29.395784378051758,-0.20067432522773743,-0.562606692314148,-1.5363340377807617,72.9697265625,3.79341197013855,-0.22970306873321533,1.7913025617599487,77.84125518798828,1.9888451099395752
2700,4.444371700286865,187.07679748535156,98.02114868164062,77.981201171875,5.3491902351379395,-0.4342930316925049,-0.03299972787499428,92.73303985595703,1.7243897914886475,11.898405075073242,9.182326316833496,31.64606475830078,6.829994201660156
2740,1.0812405347824097,233.9792022705078,36.303382873535156,25.21396827697754,-0.38209694623947144,4.095887660980225,-0.0008370890864171088,27.708606719970703,8.421539306640625,6.9578046798706055,14.422067642211914,62.32262420654297,2.387148857116699
2744,1.7470792531967163,282.0968933105469,39.46612548828125,33.55992126464844,24.699832916259766,0.44089406728744507,-6.341756820678711,54.253475189208984,2.34928297996521,19.111469268798828,26.50743293762207,110.36962127685547,42.796932220458984
2794,-0.036842212080955505,299.9696350097656,77.48052215576172,34.80763244628906,-0.23893775045871735,2.2442338466644287,-0.3373471200466156,20.164873123168945,2.302119016647339,17.753925323486328,-0.10567089170217514,136.61941528320312,-0.9516485333442688
2806,-0.9804071187973022,53.85062026977539,5.049402713775635,13.311200141906738,-0.6727667450904846,-0.23951542377471924,-0.6564012169837952,12.434289932250977,1.9245891571044922,6.092417240142822,1.4257105588912964,10.908522605895996,1.98671293258667
2841,0.06137756258249283,178.99148559570312,82.0809555053711,21.532894134521484,17.96390724182129,-0.5733384490013123,-0.7663751244544983,30.818134307861328,14.818366050720215,10.604676246643066,-0.5830475091934204,17.97396469116211,6.637432098388672
2859,-1.2300989627838135,446.36273193359375,99.61636352539062,18.941265106201172,0.6609168648719788,-0.09732334315776825,3.2948944568634033,16.982744216918945,6.948409080505371,-0.0982285887002945,1.831406593322754,27.727054595947266,6.745409965515137
2875,4.7237629890441895,269.2357482910156,37.83094024658203,89.27307891845703,1.4188134670257568,3.4060049057006836,2.895556926727295,197.64279174804688,13.371315002441406,1.050024151802063,1.7401052713394165,16.117746353149414,6.199547290802002
2909,-1.7127596139907837,190.2346649169922,12.811751365661621,21.584232330322266,5.328333377838135,-0.19389109313488007,-0.897107720375061,17.355337142944336,4.7202348709106445,12.908748626708984,15.989009857177734,38.98993682861328,-0.9564715027809143
3094,-0.9107104539871216,151.1439666748047,64.4686050415039,23.86253547668457,-0.17152772843837738,-0.7549130320549011,-0.2672397792339325,11.695317268371582,-0.8145052790641785,1.6045918464660645,-0.6441164612770081,18.42762565612793,-0.2620804011821747
3165,-0.9154129028320312,207.1879425048828,70.51441192626953,11.39345932006836,1.1443748474121094,-0.07082971930503845,-1.6681034564971924,157.00103759765625,2.253035306930542,5.500291347503662,-0.337385892868042,611.1734008789062,1.7949167490005493
3196,-1.2298533916473389,136.63710021972656,0.36664289236068726,14.767080307006836,-0.8605468273162842,-0.3407125473022461,-0.456930011510849,27.367454528808594,4.753399848937988,3.046844005584717,1.618059754371643,37.974098205566406,0.14997759461402893
3281,-3.6385974884033203,90.92684936523438,47.07453918457031,21.670307159423828,-0.5891833305358887,0.16869910061359406,-3.7488138675689697,13.057007789611816,1.102565050125122,0.5754991769790649,26.890457153320312,827.85009765625,2.1185495853424072
3312,-0.3648214638233185,673.7990112304688,140.0840301513672,15.2262544631958,-0.7845271825790405,-0.3093123733997345,4.387794494628906,77.00088500976562,-0.9653987288475037,14.776390075683594,6.17063570022583,27.813114166259766,2.436502695083618
3327,-0.3544854521751404,148.53663635253906,21.272661209106445,17.860939025878906,-0.49267467856407166,-0.9968621730804443,2.1996843814849854,43.35868453979492,1.6209850311279297,18.03277587890625,3.632228374481201,32.17947769165039,4.175678253173828
3352,2.2015798091888428,321.9693298339844,69.83149719238281,63.75962448120117,-2.545931100845337,1.6879346370697021,-1.0580799579620361,23.30312156677246,3.348400354385376,0.19122931361198425,2.009335994720459,37.989952087402344,3.131333827972412
3354,2.671358108520508,313.04388427734375,59.296016693115234,14.750871658325195,18.903324127197266,3.0603737831115723,0.6383422613143921,20.000207901000977,9.743959426879883,22.89140510559082,0.1809472292661667,113.87431335449219,5.145095348358154
3413,-1.5000320672988892,174.94398498535156,17.810176849365234,16.80540657043457,21.382715225219727,-0.8156196475028992,0.8114523887634277,18.75197982788086,8.726929664611816,6.789803981781006,182.1817169189453,25.420284271240234,3.365495443344116
3441,-1.371409296989441,220.20248413085938,48.853294372558594,38.305503845214844,-1.6065895557403564,-2.9152605533599854,-0.8418030738830566,113.83322143554688,23.541641235351562,-0.4247678220272064,7.060537815093994,897.1168823242188,1.5583298206329346
3470,-0.8636830449104309,99.25070190429688,25.247068405151367,18.581035614013672,-1.495827555656433,-0.1557837724685669,-2.178929328918457,12.828301429748535,-1.3868271112442017,2.200472116470337,20.601171493530273,35.47265625,19.978504180908203
3476,-0.682611346244812,194.52162170410156,88.38700103759766,13.188843727111816,1.5535098314285278,-0.9977127313613892,1.9195141792297363,52.58808135986328,7.9960551261901855,1.468927025794983,5.991507530212402,33.00039291381836,1.6137386560440063
3481,0.23087750375270844,239.50003051757812,34.20965576171875,108.8272933959961,-1.90212881565094,6.011284828186035,-0.4458802044391632,91.01466369628906,2.79418683052063,7.767496585845947,13.813862800598145,27.291702270507812,8.232587814331055
3483,38.294151306152344,361.2670593261719,143.85879516601562,45.95551681518555,0.022769788280129433,-1.6626319885253906,0.8087266683578491,36.193389892578125,-0.526154100894928,1.1296751499176025,57.75217819213867,46.50360870361328,4.099617004394531
3486,-1.7712597846984863,185.63658142089844,26.763309478759766,16.45289421081543,-0.9757574200630188,-0.7008661031723022,4.762353420257568,16.99169921875,1.3542886972427368,-2.380380153656006,17.821020126342773,751.4346313476562,1.7679674625396729
3493,-0.24763980507850647,211.9834442138672,16.011999130249023,14.52449893951416,3.0415303707122803,-0.5087414979934692,-0.008317200466990471,26.600814819335938,7.596810340881348,7.241719722747803,39.8560905456543,22.797061920166016,5.600018501281738
3544,-1.0269325971603394,325.5895690917969,164.9344024658203,19.632568359375,6.010134696960449,-0.8259588479995728,8.817642211914062,11.253127098083496,7.147014141082764,1.640384316444397,-0.8701981902122498,31.66265106201172,-1.8058207035064697
3710,-2.912397861480713,160.35018920898438,6.591061592102051,47.20448303222656,-2.983800172805786,2.263394594192505,-0.31927216053009033,14.010308265686035,-0.6803209185600281,-0.4177986681461334,10.706649780273438,27.733243942260742,0.6237823367118835
3728,0.04190589860081673,326.50408935546875,54.0432243347168,21.82840347290039,-0.5006349682807922,-0.4079543948173523,-0.9022226333618164,13.82209300994873,1.2233340740203857,0.37514808773994446,20.233320236206055,24.66335678100586,-0.17027397453784943
3734,-0.7480776906013489,48.52082824707031,3.331092357635498,10.080912590026855,-0.24441899359226227,-0.4150983393192291,-0.8425199389457703,11.518865585327148,1.098389983177185,-0.3355024456977844,16.294891357421875,13.695589065551758,2.8133623600006104
3751,-2.014308214187622,231.00390625,33.90254592895508,116.4297866821289,-0.03023451380431652,-0.13473261892795563,-0.339570015668869,11.710485458374023,1.9920903444290161,-0.47421538829803467,-0.26910531520843506,33.78150939941406,5.58307409286499
3766,-0.7770307660102844,339.9951171875,28.32228660583496,52.625179290771484,-0.26254281401634216,-0.6618648767471313,-1.3578733205795288,24.995464324951172,0.5757620334625244,16.782398223876953,9.569440841674805,13.894628524780273,5.350088596343994
3772,-3.7164273262023926,38.03610610961914,10.282706260681152,43.02790069580078,-0.4192727506160736,-3.995701551437378,-0.4334479868412018,15.650264739990234,-0.019453730434179306,-0.5485681891441345,-0.18774573504924774,509.2147216796875,6.273560523986816
3783,0.31312432885169983,181.97708129882812,42.831058502197266,41.24570083618164,-1.5387444496154785,-0.6132053732872009,-3.6736948490142822,17.636272430419922,-0.9098111987113953,-0.1607738584280014,9.518388748168945,17.704856872558594,12.02780818939209
3830,-1.5235381126403809,191.7063751220703,20.75688362121582,10.493139266967773,-0.45629793405532837,-0.16920804977416992,-0.2174229919910431,31.74675941467285,1.731035590171814,13.019301414489746,20.852073669433594,22.918373107910156,2.998513698577881
3833,11.883570671081543,213.82748413085938,38.69480514526367,31.294614791870117,-1.0253008604049683,-0.5975408554077148,2.094390630722046,51.48473358154297,2.4361724853515625,0.7017117738723755,17.048383712768555,15.244856834411621,4.197553634643555
3891,9.105873107910156,178.63893127441406,25.35738754272461,23.50613021850586,-0.4562835395336151,4.412324905395508,-0.09301787614822388,61.41213607788086,0.8243893384933472,-0.5251052379608154,8.810028076171875,99.0282211303711,-0.1746481955051422
3901,3.65403151512146,722.1084594726562,272.21685791015625,23.989700317382812,3.3860459327697754,2.9497427940368652,3.2420787811279297,15.353874206542969,3.642134189605713,15.449658393859863,407.09527587890625,60.604591369628906,5.136706829071045
3968,-0.10656773298978806,432.2615661621094,41.571136474609375,31.231767654418945,-0.7458550333976746,6.233986854553223,-1.7849969863891602,21.763940811157227,-0.5276502966880798,27.279224395751953,-2.042712926864624,14.462602615356445,0.5152286887168884
3972,-5.315827369689941,218.4667205810547,34.31467819213867,44.05997085571289,1.014750361442566,-0.14676935970783234,-1.687309741973877,17.014469146728516,-0.031810276210308075,29.596683502197266,1868.7047119140625,227.63243103027344,9.324272155761719
3985,-0.6061261892318726,323.71905517578125,50.540042877197266,33.85612106323242,3.02992844581604,1.669024109840393,-0.40564805269241333,42.03507995605469,1.7783433198928833,15.5806884765625,10.052854537963867,74.41732788085938,3.1021339893341064
4005,2.4802987575531006,990.4243774414062,303.533447265625,88.71682739257812,1.8726468086242676,-0.9251038432121277,-1.7880618572235107,52.295677185058594,0.43211132287979126,23.663921356201172,27.13835906982422,74.30105590820312,9.7381010055542
4044,-0.20832672715187073,239.38002014160156,53.24885559082031,26.846641540527344,1.5643513202667236,-0.023109527304768562,1.1330504417419434,25.860729217529297,3.9288058280944824,-0.9953008890151978,1.2445597648620605,50.821258544921875,7.6558308601379395
4055,-1.3590997457504272,564.2091064453125,198.28758239746094,35.75752639770508,-0.6650117635726929,0.8786351680755615,39.226593017578125,64.9801254272461,0.9536356329917908,2.5237886905670166,0.025105135515332222,143.0873260498047,13.68960189819336
4073,-2.1292378902435303,243.0961151123047,141.48765563964844,44.67546463012695,-0.19049127399921417,1.4128812551498413,-0.6479315757751465,92.31830596923828,1.1019525527954102,1.41086745262146,6.041688919067383,14.161680221557617,9.127532958984375
4101,9.750646591186523,190.0860137939453,6.229432582855225,18.63010597229004,-0.08683537691831589,-0.2097979635000229,-1.0796993970870972,20.914730072021484,-0.7120686769485474,-2.5670175552368164,-0.7029219269752502,38.49966812133789,4.169950485229492
4102,-0.6023690700531006,344.4461975097656,34.40346908569336,45.962013244628906,1.4300483465194702,1.0247853994369507,-1.0043525695800781,11.2122163772583,1.4205305576324463,4.761562347412109,3.685317277908325,58.1887321472168,-0.26903530955314636
