,0
8,0.2646021149831166
86,0.26327499918592573
105,0.5147361958999768
128,0.2646721997256192
170,0.2623043580256038
201,0.26407678896236997
248,0.22137869028275342
250,0.26376377814588653
251,0.26255207658813845
262,0.26406208051296
310,0.2624965971938465
341,0.7829271049510463
349,0.26220339052411923
419,0.2652891124475199
445,0.26500924630177564
459,0.2644893190474968
462,0.2654434298776602
481,0.26238504215039643
549,0.2639385294312525
571,0.264637365733291
574,0.025914039513578187
586,0.26395702983457714
599,0.26504357991341215
620,0.2567562311706841
634,0.2650198772921167
665,0.2605147289827396
695,0.26188831885232344
698,0.25642011942993875
732,0.26286882587066784
751,0.2629932993820541
777,0.6156999217055014
790,0.2610470941822706
801,0.2650062281196653
819,0.26276819702336407
914,0.2645576193474996
968,0.26044151982598407
1001,0.26493952644983737
1032,0.47369038966343435
1039,0.2653412653983109
1048,0.25973270150421685
1088,0.2653021014271389
1098,0.25790696867507934
1102,0.25066894052417066
1142,0.2622192072558588
1183,0.26533153257009007
1234,0.33201685396630337
1242,0.26469512091718594
1245,0.2642656765387209
1262,0.26503994672553494
1285,0.26514638723686146
1300,0.2650373617915938
1326,0.2648572438936118
1332,0.26206092049803914
1359,0.2639682221676981
1474,0.26504507813740313
1481,0.26306923269683247
1507,0.2625005848596492
1521,0.26332249106618366
1568,0.2540861122634878
1600,0.26321076469538573
1606,0.26093723422086673
1632,0.26254159874712557
1633,0.26524973073304214
1645,0.26487819686540093
1666,0.25958906251741304
1711,0.2646251326550375
1735,0.2647169841391861
1741,0.263342771636774
1780,0.2630419140179112
1804,0.2651708480500436
1811,0.022017030558636946
1872,0.256276069067838
1877,0.2652842763485045
1878,0.26489580770668586
1920,0.26555595352346706
1931,0.2542750326297885
1932,0.2532521150824515
1962,0.26359352474124403
1977,0.2642396487522455
1985,0.2647209409931253
2011,0.2654934376369323
2021,0.2516662341003066
2095,0.2650161904284898
2128,0.2646463227590705
2147,0.2587663116277589
2153,0.2646649163511154
2162,0.26429274730990515
2199,0.2573641545223337
2209,0.26508586564719816
2218,0.2652868473616458
2234,0.26532002538499166
2247,0.2576304337460125
2260,0.26498758406203177
2300,0.2646200974888211
2331,0.2641601212394349
2339,0.26523692821893446
2366,0.26068124477801674
2376,0.23059668164689626
2409,0.2641977756884896
2421,0.2641991412517388
2442,0.26520222283218164
2474,0.2645670154869852
2501,0.26476720136979903
2526,0.7125667641777784
2598,0.6720271701557969
2608,0.2636258977333116
2658,0.26504066291444095
2673,0.26468124811772464
2734,0.09210886248516767
2744,0.26521430358581194
2745,0.26547111668928386
2746,0.26374568985879016
2768,0.25696531293692254
2802,0.26050524297713223
2806,0.25666955217944337
2827,0.26510798788504913
2828,0.2651581585988415
2906,0.26299234917093817
2943,0.2649712503772157
2944,0.26351143182637354
2975,0.26560973905788343
2988,0.2635851929740998
3003,0.2604923748522742
3011,0.26456383187561555
3012,0.24303837279026938
3013,0.2637871530520279
3046,0.2642711229664674
3064,0.2650652988560007
